TEO,FWC,FWE,TCA,TO_sump,TO_feed,PO_feed,VC,VE,TWI,Y
44.53,270.5,215,3.8,112.7,109.4,136,48,56,55.36,normal
39.99,271.8,215.3,2.4,111.8,108.6,132,48,56,56.06,normal
45.19,267.9,215.3,1.8,119.5,114,139,49,56,56.06,normal
45.23,270.3,214.7,1.6,114.9,110.5,133.5,48,56,55.48,normal
50.35,264,214,6.4,115.3,111.8,139.9,57,56,55.32,normal
45.39,268,215,6.3,113.6,110.1,138,53,56,55.44,normal
40.19,266.5,216.3,5.7,109.6,107.5,132.5,57,56,58.96,normal
41.01,267,214.1,4.9,112.2,109.4,136.5,49,56,55.73,normal
50.1,266.3,214,5.2,116,112.7,138.5,56,56,55.07,normal
44.25,270.3,214.7,4,109.4,107.1,132,51,56,55.2,normal
45.02,270.4,216.1,3.7,109,106.9,130,47.66,56,55.24,normal
40.36,266.9,215.3,3.3,111.6,108.8,135.5,49,56,55.93,normal
40.15,268.9,216.1,2.8,108.6,106.3,129,47,56,59.29,normal
45.39,267.4,214.3,6.4,114.2,110.7,138,53,56,55.48,normal
40.07,270.4,214.3,2.4,112.7,109.2,131,48,56,56.67,normal
49.9,268.3,215.7,3.8,112,109.2,133,56,56,55.16,normal
45.8,268.4,215.1,5,115.1,110.9,141.9,49,56,55.69,normal
45.11,271.5,215.1,2,115.6,111.3,134,48,56,55.52,normal
44.7,267.4,215,3.8,112.9,109.2,136,48,56,55.4,normal
39.33,269.2,214.2,4,108.8,106.3,133,48,56,56.06,normal
50.31,265.8,215.6,6.4,115.3,112,139,57,56,55.32,normal
40.52,266.2,214.7,6.7,109.8,107.5,134,48,56,55.85,normal
45.27,269.5,216.1,2,116.9,112.7,134,48,56,55.69,normal
50.68,266.6,213.9,2,117.6,112.4,135.5,47,56,55.61,normal
50.35,265.7,214.4,3.6,115.1,110.9,138,47,56,55.48,normal
39.95,269.6,213.9,4.5,108.2,106.3,131.5,48,56,59.05,normal
40.89,268.8,216,3.8,112,108.4,136.5,49,56,56.22,normal
46.13,275.4,214.5,5.7,114,110.9,138,53.76,56,55.32,normal
50.68,269.6,214.6,3.2,117.8,112.9,141.4,49,56,56.14,normal
45.39,275.4,214.5,3.3,114,110.7,137.5,49,56,55.4,normal
45.19,268.9,214.8,1.9,115.1,110.9,134.5,48,56,55.48,normal
49.86,268.9,214.5,1.7,119,113.3,139.9,49,56,56.26,normal
45.8,268.5,215.4,3.4,116.7,112,138.5,49,56,55.73,normal
40.19,267.6,215.8,5.7,111.1,109,134.5,57,56,58.68,normal
50.39,264.2,214.7,3.6,115.1,110.9,136.5,47,56,55.48,normal
45.31,269.5,215.7,2.5,114,110.9,140.4,49,56,55.48,normal
45.84,267.7,213.8,3.3,116.4,111.6,139.9,49,56,55.69,normal
44.82,270,214.3,1.9,116.2,112,134,48,56,55.65,normal
40.4,267.9,214,3.7,112.2,108.4,136,49,56,56.18,normal
40.68,269.9,215.1,4,112.2,108.4,135.5,49,56,56.22,normal
40.11,268.8,213.9,2.5,109,106.5,128.5,47,56,59.29,normal
45.8,267.7,214.8,5.3,115.1,110.9,140.9,49,56,55.69,normal
40.11,267.4,215.3,4.5,108.2,106.3,132.5,48,56,59.05,normal
40.81,268.5,216.4,3,111.3,108.4,138,49,56,56.06,normal
40.48,269.9,214.6,2,114.9,110.3,135,49,56,56.38,normal
44.7,269.2,215.2,3.3,109,107.1,130.5,47.24,56,55.24,normal
40.23,265.2,213.8,6.2,110.7,108.4,134,57,56,55.89,normal
40.23,267.9,215.5,3.6,112,108.2,136,49,56,56.14,normal
44.86,270,214.9,1.7,116.2,111.8,134,48,56,55.61,normal
49.9,267.7,215.7,3.7,112.4,109.6,133.5,56,56,55.07,normal
45.27,267.8,216.4,3.2,116,111.3,140.4,49,56,55.65,normal
40.23,268.6,213.3,5.8,110.9,108.8,133,57,56,58.72,normal
40.19,269.1,215.4,4.2,107.5,105.9,131.5,48,56,59.09,normal
45.68,268.8,215.7,3.1,116.7,112,141.4,49,56,55.69,normal
44.98,269.4,215,2.3,110.9,107.7,129,47,56,55.2,normal
40.52,268.9,215.8,6,110.5,107.7,136.5,57,56,55.89,normal
40.89,270.1,214.5,2.8,114,109.2,136,49,56,56.34,normal
49.94,268.3,215.8,3.8,112.2,109.4,132.5,56,56,55.16,normal
50.27,265.7,214.6,6.4,115.3,111.8,139.9,57,56,55.32,normal
45.23,268,215.4,2,119.5,113.8,137,49,56,56.02,normal
50.35,265.7,215.9,5.4,114.9,109.8,141.4,49,56,55.89,normal
45.15,268.2,215,1.6,115.6,111.1,134.5,48,56,55.52,normal
45.88,266.5,215.3,5.1,115.1,110.9,141.9,49,56,55.73,normal
45.88,268.8,215.5,4,118.1,114,135,48,56,55.81,normal
45.15,267.9,215.8,2.3,114.2,110.5,139,49,56,55.52,normal
41.42,269.8,215,5.3,112.2,109.6,135.5,49,56,55.69,normal
44.98,269.7,214.7,3.4,109.2,107.1,131.5,47.69,56,55.24,normal
50.47,265.8,215.4,3.9,114.9,110.9,138.5,47,56,55.48,normal
41.99,267.5,214.2,5.4,114.5,110.9,135,57,56,56.38,normal
45.43,266.4,215.7,6.4,113.8,110.3,136,53,56,55.44,normal
50.43,266,216.5,5.5,119.7,115.7,139.4,56,56,55.57,normal
45.88,268.1,214.8,3.3,116.2,111.6,139.9,49,56,55.69,normal
45.27,266.5,214.1,4.7,113.1,109.8,137.5,48,56,55.44,normal
45.48,270.2,215,4,119.5,114,139.4,49,56,56.14,normal
44.86,269.6,215.6,2.1,112.7,109.2,129,47,56,55.28,normal
50.59,266,214.2,3.5,114.9,111.1,137,47,56,55.48,normal
46.33,268.9,214.9,4.7,111.3,109,136,51,56,54.99,normal
45.31,268.3,213.6,1.8,117.8,113.6,134.5,48,56,55.77,normal
50.14,267,215.5,1.6,121.5,116,135,47,56,55.77,normal
45.84,267,215.6,5.3,115.1,111.1,139.4,49,56,55.69,normal
45.31,268.9,216.2,3.4,118.1,114.2,133.5,48,56,55.81,normal
45.84,269.6,214.4,3.3,116.4,111.6,138,49,56,55.69,normal
45.15,270.6,214.8,2.1,119.7,114,138,49,56,56.1,normal
50.31,269.5,214.3,1.7,123,116.9,139.4,49,56,56.51,normal
48.79,269.3,215.8,4.6,114.9,111.1,131.5,55.54,56,55.12,normal
49.9,268.1,215.3,1.2,118.5,113.1,140.9,49,56,56.3,normal
40.03,269.2,215,2.2,110.3,107.5,128,47,56,59.41,normal
45.23,266.4,215,6.2,112,109.8,136,57,56,54.99,normal
50.39,266.4,215.4,5.9,116,111.1,142.9,49,56,55.85,normal
49.77,268.2,216.4,2.9,117.1,112,141.4,49,56,55.81,normal
45.23,268.1,214.4,3.4,118.1,114,136,48,56,55.81,normal
48.87,263.7,214.3,4.8,115.1,111.3,139.4,47,56,55.28,normal
49.53,264.2,215.6,4.1,121.5,116.4,136.5,48,56,55.73,normal
45.6,268.9,214.4,2.3,117.1,111.8,137.5,49,56,55.69,normal
46.01,268.7,216,3.5,114.7,110.5,139,49,56,55.69,normal
58.62,271.5,216.7,0.1,108,107.5,50.7,56,56,59.66,normal
50.31,270,215.8,1.9,122.7,116.7,139,49,56,56.47,normal
40.32,268.5,215.3,3.9,107.5,105.7,131,48,56,59.13,normal
44.21,270,216,4.1,109.8,107.7,132,51,56,55.07,normal
50.31,266.1,215.3,4.9,119.5,115.6,138.5,56,56,55.52,normal
46.38,267.4,216,4.5,117.6,113.8,135,57,56,55.85,normal
39.42,270.3,213.3,3.7,108.8,106.5,133,48,56,56.02,normal
40.81,267.7,216.7,3,111.3,108.6,137.5,49,56,56.02,normal
45.23,269,216.3,2,119.7,114,139,49,56,56.1,normal
50.96,266.2,215.6,3.1,115.1,111.1,136,47,56,55.52,normal
40.15,267.9,215.8,6,109.4,107.5,133.5,57,56,58.96,normal
50.27,267,216.5,2,120.9,115.6,135,47,56,55.77,normal
50.72,267.7,216.2,3.3,117.4,112.2,139.9,49,56,55.81,normal
45.15,268.8,216.7,4.4,113.1,109.6,135.5,48,56,55.4,normal
47.36,271.7,214,5.9,114.7,110.9,134.5,55.29,56,55.16,normal
48.46,265.4,215.8,4.5,115.1,111.6,139.4,47.83,56,55.28,normal
40.64,269.3,215.1,3.7,112,108.2,137,49,56,56.18,normal
44.66,268.8,214.8,3.5,112.4,109.2,134,48,56,55.4,normal
40.4,266.4,214.3,6,111.3,108.6,134,57,56,55.93,normal
49.86,263.9,215,4,116.9,112,142.9,49,56,55.85,normal
40.73,267.5,215.8,2.7,111.3,108.2,138,49,56,56.02,normal
45.76,269.3,215.3,2.3,117.1,111.8,136.5,49,56,55.69,normal
64.6,270.4,213.5,0.1,102.3,85.3,59.1,57,56,64.08,normal
50.68,268.5,216.1,3.2,117.1,112,141.9,49,56,55.81,normal
49.98,264.1,215.5,6.1,117.8,114,140.4,57,56,55.57,normal
50.51,270.4,215,2.2,121.2,115.6,139.9,49,56,56.38,normal
45.68,270.2,214,4.2,119.5,114.2,138.5,49,56,56.14,normal
44.74,269.5,216.7,1.6,109.2,106.9,130.5,47,56,55.16,normal
40.28,267.4,215,4.6,112.9,110.1,134.5,49,56,55.57,normal
44.37,269.2,215,4.3,109,106.9,132,51,56,55.24,normal
39.99,269,214.6,2.1,112,108.8,131,48,56,55.98,normal
44.66,268.4,214.5,3.3,112.4,109.4,137,48,56,55.36,normal
50.55,268,215.4,3.2,117.4,112.4,141.9,49,56,55.89,normal
45.39,267.7,216.7,6.1,115.1,111.6,137.5,53,56,55.57,normal
40.07,269,214.2,2.5,110.7,108,129.5,48.28,56,59.41,normal
50.47,267.8,215.3,2.7,118.8,113.3,139,49,56,56.26,normal
39.95,267.9,214.6,3.5,112,108.4,136,49,56,56.14,normal
49.9,268.8,216,3.8,112.4,109.6,133,56,56,55.12,normal
44.41,268.3,215.2,3.3,112.9,109.2,136,48,56,55.36,normal
40.4,267.9,214.1,4,113.1,109.8,134.5,49,56,55.61,normal
41.95,265.8,215.1,5.9,114.7,111.1,134.5,57,56,56.51,normal
45.84,269.3,216.1,2.2,116.9,112,138,49,56,55.69,normal
39.87,268.9,215.3,3.8,112.4,108.4,136.5,49,56,56.34,normal
40.19,268,214.6,5.7,111.1,109,134,57,56,58.68,normal
40.36,270.1,214,2.3,112.7,108.4,134.5,49,56,56.22,normal
49.9,267.3,215.5,3.8,112.4,109.6,132.5,56,56,55.07,normal
45.23,267.2,216.2,6.3,114.9,111.3,137.5,53,56,55.57,normal
50.1,264.8,216.3,3.7,114.9,110.9,138,47,56,55.44,normal
50.35,266.9,216.3,1.3,117.8,112.7,135,47,56,55.65,normal
45.27,268.9,214.3,1.8,117.8,113.6,135,48,56,55.77,normal
63.25,251,203.7,0,103.1,85.3,59.1,57,56,65.27,normal
44.66,266.3,215.1,3.9,115.7,111.6,136,49,56,55.69,normal
40.81,270.4,213.9,3.5,112.2,108.2,136.5,49,56,56.26,normal
44.9,269.4,214.9,2.8,111.8,108.4,130,47,56,55.24,normal
44.25,270.1,214.9,4.1,109.2,107.3,132,51,56,55.2,normal
40.36,267.4,215.5,3.6,111.6,108.4,135.5,49,56,56.02,normal
40.19,270.9,215.5,1.5,115.1,110.9,135,49,56,56.51,normal
45.19,269.7,216.3,2.3,119.9,114.2,138.5,49,56,56.1,normal
50.51,265.6,215.9,3.9,112.4,105.3,142.4,49,56,56.02,normal
40.19,269.1,215.7,1.5,115.1,110.9,136,49,56,56.55,normal
40.07,268.8,214.3,2,110.7,107.7,128.5,47,56,59.41,normal
45.15,269.2,214.5,1.7,115.3,110.7,134.5,48,56,55.52,normal
44.7,270.2,213.4,3.5,112.9,109,136,48,56,55.36,normal
40.68,269.4,215.2,3.3,111.6,108.6,138,49,56,56.02,normal
40.03,270.6,213,2.4,112,108.8,130.5,48,56,55.98,normal
45.56,267,215.7,6.2,116.7,112.7,137.5,53,56,55.77,normal
50.55,267.3,216.4,1.4,119.2,114,134.5,47,56,55.65,normal
45.43,268.4,215,2.5,118.1,112.4,138,49,56,55.77,normal
40.28,267.7,216,4.5,107.5,105.7,132.5,48,56,59.09,normal
40.15,267.7,215.3,3.6,112,108.4,136.5,49,56,56.06,normal
45.56,266.6,215.2,5.8,116.4,112.4,136.5,53,56,55.69,normal
50.18,266.9,215.9,4.5,113.8,110.9,137,56,56,55.03,normal
40.48,268,214.2,3.3,111.3,108.4,138,49,56,56.02,normal
44.86,269.4,214.3,2.5,113.1,109.4,130,47,56,55.44,normal
50.22,265.1,216.8,5.7,116.9,112,140.9,49,56,55.81,normal
40.44,267,215.7,6,111.8,109.2,133,57,56,55.98,normal
50.02,267.1,215.8,4.9,119,115.1,138,56,56,55.44,normal
50.43,270.8,215.7,2.1,112.7,109.4,128.5,47,56,54.95,normal
41.79,268.2,215.7,4.7,110.3,108,132,56,56,59.54,normal
50.35,269,214.6,1.7,122.2,116.4,141.4,49,56,56.43,normal
51.41,264.6,216.2,3.5,111.3,103.5,142.9,49,56,56.06,normal
45.8,268.6,215.6,3.5,116,111.6,139.9,49,56,55.69,normal
44.7,267.2,214.9,3.6,112.7,109.4,135.5,48,56,55.4,normal
50.96,263.6,215.3,6.7,120.2,115.6,139,57,56,56.02,normal
40.03,269.9,215.7,2,109.4,106.7,128.5,47,56,59.37,normal
40.03,271.1,213.5,2.2,109.8,106.9,131.5,48,56,56.06,normal
50.35,266.6,217.1,3.7,112.9,106.1,143.4,49,56,56.02,normal
45.52,267.1,216.1,5.9,115.7,112,139,53,56,55.69,normal
50.31,270.3,214.2,2,114.7,110.7,129.5,47,56,55.12,normal
40.68,266.9,215,4.1,111.8,108.4,137.5,49,56,56.02,normal
40.03,271.3,215.4,2.4,112.4,109,131.5,48,56,56.34,normal
62.51,269.4,214.9,0,106.5,86.1,136,50.97,56,57.33,normal
40.93,268.2,214,2.3,113.8,109.2,135.5,49,56,56.34,normal
45.72,266.1,214.3,5.2,115.3,111.3,141.4,49,56,55.69,normal
40.28,268.9,215.1,3.8,112.4,108.4,136,49,56,56.26,normal
50.43,268,214.7,1.9,122,115.7,140.4,49,56,56.43,normal
39.95,267.2,214.5,2.8,111.8,109,138.5,49,56,55.85,normal
45.23,265.2,214.8,6.2,112.7,110.5,137,57,56,55.03,normal
45.27,269.5,214.2,2.5,119.2,113.6,139.4,49,56,55.93,normal
65.54,270.1,215.3,0,105.9,85.4,60.1,57,56,59.46,normal
40.36,268.4,213.8,3.3,112,108.4,136.5,49,56,56.06,normal
40.15,269.1,215,3.9,107.7,105.9,132.5,48,56,59.09,normal
47.11,274.3,215,6,114.7,110.9,135,55.24,56,55.16,normal
44.9,268.9,215,1.8,113.1,109.4,134,48,56,55.44,normal
40.48,268.5,215.4,2.9,111.6,108.8,136.5,49,56,55.93,normal
50.51,265.3,216.8,4.9,119.7,115.6,136.5,56,56,55.61,normal
45.15,270.2,215.2,2,116.7,112.7,134,48,56,55.65,normal
40.77,265.6,214.6,6.4,110.3,107.7,134,57,56,55.89,normal
44.7,268.7,214,3.4,112.7,109,135,48,56,55.4,normal
40.52,267.3,216.5,5.8,112.7,109.6,135.5,57,56,56.14,normal
45.43,268.9,216.1,2.3,117.8,112.4,139,49,56,55.81,normal
51.45,265.1,215.4,4.8,121.7,116.4,136,48,56,55.81,normal
39.95,266.2,215,5.8,108.8,107.1,133.5,57,56,59.05,normal
49.9,268.8,215.2,3.5,112.2,109.2,132.5,56,56,55.2,normal
50.27,263,215.6,6.7,115.6,112,139.4,57,56,55.32,normal
39.95,268.7,214.7,5.7,108.8,106.9,134,57,56,59,normal
45.39,267.5,217.2,6.3,115.6,111.6,139.9,53,56,55.57,normal
39.5,268,214.4,4.3,109.6,107.3,135,48,56,55.81,normal
40.81,268.2,213.7,3.8,112,108.4,137,49,56,56.18,normal
44.86,269.8,214.4,2.3,112.4,108.8,128.5,47,56,55.2,normal
50.39,264.6,215.8,6.1,116.4,111.3,143.9,49,56,55.81,normal
50.18,265.3,215.8,6.1,116.2,112.4,140.4,57,56,55.4,normal
49.77,266.7,215,5.6,113.8,111.1,138.5,56,56,54.99,normal
40.48,269.7,214.5,2,114.7,110.1,136,49,56,56.38,normal
41.09,270.9,216.1,4.9,112.9,110.3,132.5,57,56,57.94,normal
49.94,268.7,214.8,3.5,112.7,109.6,133.5,56,56,55.03,normal
52.68,266.6,214.9,3.1,106.5,94.4,142.9,49.64,56,56.88,normal
40.32,269.6,215.8,4.1,107.3,105.7,132,48,56,59.13,normal
44.66,269.1,214.8,3.5,112.4,109.2,136.5,48,56,55.4,normal
50.35,269.3,215.5,2,114.2,110.3,130,47,56,55.12,normal
39.62,270.5,215.4,1.6,112.2,108.4,134.5,49,56,56.3,normal
40.81,265.4,215.2,6.1,110.1,107.7,135,57,56,55.89,normal
40.03,271,214.9,2.4,111.6,108.4,130.5,48,56,56.06,normal
40.15,268.3,214.7,4.1,107.5,105.9,131.5,48,56,59.09,normal
40.32,268.5,216.4,4.3,108.4,106.3,132,48,56,59.05,normal
50.18,265.5,216.7,6.6,116.2,112.4,141.4,57,56,55.36,normal
50.27,264.5,215.6,3.9,113.3,106.9,141.9,49,56,55.98,normal
40.89,267.5,215,3.2,111.3,108.4,137,49,56,56.02,normal
45.19,268.1,215.1,2.5,119.5,113.8,136.5,49,56,56.06,normal
45.84,268.1,215.9,3.3,116.7,111.8,139.9,49,56,55.69,normal
40.11,268.8,215.5,1.5,112.7,108.4,134,49,56,56.26,normal
50.51,266.2,215.9,3.9,115.1,110.9,138,47,56,55.52,normal
65.5,269.6,215.3,0.1,105.5,85.6,59.1,57,56,60.48,normal
39.78,270.1,214.8,3.9,109.4,107.1,133,48,56,55.81,normal
39.99,268.9,216,5.7,108.8,106.9,133.5,57,56,59,normal
50.51,264.9,215.3,5.6,115.7,110.7,140.4,49,56,55.81,normal
50.22,267,215.1,1.6,121.2,115.7,136,47,56,55.77,normal
40.56,268.8,213.8,3.3,111.6,108.2,138,49,56,56.02,normal
40.28,270,215,2.2,109.6,106.5,131,48,56,56.1,normal
40.68,267.6,215.1,4.5,107.3,105.9,133,47,56,59.21,normal
50.8,266.5,214.6,3.7,118.3,113.1,142.9,49,56,56.22,normal
40.19,270.4,213.9,1.8,110.7,107.7,131,48,56,56.1,normal
45.52,269.6,214.2,2.2,117.6,113.3,135.5,48,56,55.73,normal
44.66,268.9,215.1,3.6,112.7,109.2,136,48,56,55.4,normal
38.88,270.5,215.9,3,109.8,107.3,133.5,48,56,55.81,normal
49.94,264.9,216.3,3.9,114.7,110.9,138,47,56,55.48,normal
39.46,271,214.4,4,108.8,106.7,133,48,56,55.98,normal
45.31,267.3,216,5.8,114.5,111.6,135,57,56,55.12,normal
50.39,268.6,215.2,1.9,122,116,141.4,49,56,56.43,normal
40.44,267,216.3,6.3,110.5,108,135,57,56,55.89,normal
50.27,269.9,215.1,1.6,114.5,110.5,129,47,56,55.12,normal
50.06,266.6,216.5,3.6,114.9,110.9,139,47,56,55.57,normal
50.14,268.4,215.7,3.7,113.6,110.5,133,56,56,55.03,normal
50.1,262.5,216.6,6.1,116.4,112.7,139.9,57,56,55.4,normal
39.05,268,214.4,3.6,108.8,106.9,132.5,48,56,55.89,normal
44.21,268.9,215.6,4,109.4,107.1,131.5,51,56,55.16,normal
45.43,266.3,216.4,6.1,115.6,111.8,136.5,53,56,55.57,normal
45.56,266.5,214.3,6,116.7,112.7,137,53,56,55.73,normal
45.84,267.6,215.1,2.7,116.7,112,139.4,49,56,55.69,normal
50.47,269.6,215.7,2.4,113.8,110.1,129.5,47,56,55.07,normal
50.43,265.6,214.9,6.1,116.2,111.3,144.9,49,56,55.81,normal
49.94,264.2,215.2,6.2,118.3,114.2,141.9,57,56,55.65,normal
39.58,268.2,215,0.1,108.6,106.5,132.5,48,56,56.06,normal
44.21,268.5,215,4.1,109.8,107.3,132,51,56,55.12,normal
39.25,269.6,215.6,4.1,109,106.9,133.5,48,56,55.89,normal
39.58,268.9,214.8,4.2,109.4,107.1,133,48,56,55.77,normal
53.62,271.4,215.9,3.2,106.1,92.3,141.4,49.98,56,56.88,normal
46.05,267.2,214.4,5,114.7,110.7,140.9,49,56,55.69,normal
44.86,270,216.2,2.3,112.2,109,130,47,56,55.24,normal
40.52,268.9,214.6,2.9,111.3,108.6,136,49,56,55.98,normal
45.84,268.3,215.8,3.6,116.7,112,139.9,49,56,55.73,normal
50.22,265.9,214.8,3.9,114,108.2,141.9,49,56,55.89,normal
50.22,266,215.8,1.6,121.2,115.7,135.5,47,56,55.81,normal
45.31,268.9,215,1.6,116.9,112.7,133,48,56,55.69,normal
40.44,267.8,214.8,4.2,108.2,106.5,130,48,56,59,normal
44.7,269,214.3,3.5,112.4,109.2,135,48,56,55.36,normal
49.77,266,214.8,5.1,114,111.3,139,56,56,54.95,normal
50.31,269.4,214.9,2,114.2,110.3,130,47,56,55.12,normal
50.31,269.8,216.9,2.3,114.5,110.3,128.5,47,56,55.12,normal
40.19,267.6,214.2,2.4,107.7,105.7,129.5,47,56,59.25,normal
41.54,267.2,216,4.6,110.9,108,131,52.41,56,59.41,normal
45.39,266.9,216.7,3.7,118.1,114.2,134.5,48,56,55.85,normal
40.56,270.3,214.3,1.7,114.5,110.3,136,49,56,56.38,normal
50.22,266.2,216.1,3.3,114.9,111.1,139,47,56,55.48,normal
46.58,267.3,216.1,5.1,117.6,114,135.5,57,56,55.73,normal
50.1,264.3,216.2,5.4,117.4,114.2,137,56,56,55.24,normal
39.37,269.4,215.2,3.5,108.8,106.3,133.5,48,56,56.06,normal
45.72,265.5,215.1,5.8,115.7,112.7,135,57,56,55.36,normal
39.58,270,215.2,3.9,109,106.5,133,48,56,55.93,normal
46.33,275.4,214.2,5.6,114,110.9,137.5,54.02,56,55.24,normal
45.23,265.3,214.2,6,113.1,110.3,136,57,56,55.03,normal
50.1,268.2,214.2,3.9,122.7,116.9,139.9,49,56,56.47,normal
50.39,264.3,214.8,5.7,115.3,110.3,143.9,49,56,55.81,normal
49.98,264.7,216.2,6.4,116.7,113.1,139.9,57,56,55.44,normal
49.9,270.9,214.8,1.6,112.2,109.2,128.5,47,56,55.03,normal
40.36,271.3,214.8,1.9,108.8,106.3,130,48,56,56.06,normal
40.07,268.9,215.6,2.6,109,106.7,131,47,56,59.29,normal
51.33,269.3,213.8,4.1,111.8,109,132,47,56,55.16,normal
50.27,266.5,215.2,4.8,114,110.9,137,56,56,55.07,normal
44.33,267,214.6,3.5,113.1,109.6,139,48,56,55.32,normal
45.23,266.2,216.1,6,112.9,110.3,136.5,57,56,54.99,normal
40.64,266.1,213.2,6.3,113.3,110.3,135,57,56,56.18,normal
40.85,270.5,215.5,4.6,115.1,110.9,136,49,56,56.55,normal
40.93,270.6,215.2,1.7,113.3,109,134.5,49,56,56.3,normal
40.89,269.8,214.8,3.9,115.1,111.1,135,49,56,56.59,normal
44.74,269.6,214.9,3.4,109,107.1,130.5,47.34,56,55.2,normal
45.15,265.4,214.6,6.1,114.9,111.3,137,53,56,55.48,normal
45.23,269.6,214.5,1.8,119.5,113.8,138.5,49,56,56.1,normal
45.19,268.6,215.9,2.5,119.7,114,139.4,49,56,56.1,normal
46.58,267.9,214,5.2,117.4,113.6,136,57,56,55.73,normal
40.81,268.6,214.7,3.5,111.1,108.2,136.5,49,56,56.02,normal
49.77,270.8,214.5,2.7,113.8,110.1,128.5,47,56,55.03,normal
39.78,269.3,214.6,1.9,112.4,108.2,135.5,49,56,56.3,normal
44.62,269,215.5,3.4,112.7,109.4,136,48,56,55.36,normal
49.94,265.7,216.8,5.4,118.8,115.1,136,56,56,55.4,normal
44.25,269.3,215.3,4.1,109.4,107.3,132.5,51,56,55.16,normal
39.87,271,215.3,1.6,110.7,107.3,130.5,48,56,56.1,normal
45.35,265.8,214.9,6,114.5,112,135.5,57,56,55.16,normal
49.9,269.3,215.3,3.5,112.2,109.2,133,56,56,55.2,normal
45.27,267.5,213.5,2.5,119,113.3,138.5,49,56,55.93,normal
45.23,268,214.6,2.2,114.5,110.3,133,48,56,55.48,normal
65.54,271.4,215.3,0,105.9,85.4,59.6,57,56,59.7,normal
40.68,269.2,215.4,4.3,112.9,109.8,131,49.66,56,57.82,normal
40.15,268,215.8,2.5,108.8,106.5,129.5,47,56,59.29,normal
45.23,266.8,214.5,6,112.7,110.3,138,57,56,54.99,normal
44.37,267.5,214.9,4.7,111.3,108.8,135,51,56,54.95,normal
39.58,268.3,216,3.8,109.2,106.9,132,48,56,55.85,normal
54.16,266.6,216,3.5,108.6,98.8,143.9,49,56,56.63,normal
50.27,266.6,215.4,3.9,113.1,106.5,142.4,49,56,56.02,normal
46.33,275.4,214,5.6,114.2,110.9,138.5,53.97,56,55.28,normal
40.44,271,214.2,2.8,115.6,110.9,135.5,49,56,56.55,normal
46.58,269.5,215.1,6.2,118.3,113.6,138,53,56,55.89,normal
49.94,268.6,215.5,3.8,112.4,109.2,132.5,56,56,55.16,normal
49,264.4,216.5,4.8,114.9,111.3,140.4,47.21,56,55.28,normal
40.48,270.6,214.9,1.7,114.7,110.3,136,49,56,56.38,normal
45.19,267.4,216.6,5.7,113.3,110.9,136,57,56,55.03,normal
45.48,267.8,213.4,3.5,116,111.6,140.9,49,56,55.65,normal
44.82,269.5,214,1.1,112.4,109.2,135,48,56,55.36,normal
50.31,268.6,215.9,1.7,122.7,116.7,141.4,49,56,56.47,normal
45.48,270.9,216.5,1.7,117.6,113.3,134,48,56,55.73,normal
46.05,266.7,215,4.4,117.8,113.8,135.5,57,56,55.85,normal
44.08,268.9,215.1,3.9,111.1,108.8,132,51,56,54.91,normal
45.48,267.8,215.6,6.1,114.2,110.3,138.5,53,56,55.44,normal
46.05,271.4,214.8,5.5,114.7,110.9,135.5,54.93,56,55.16,normal
45.43,270,214.7,1.4,117.4,113.1,135,48,56,55.69,normal
50.47,265.9,214.5,3.9,114.7,110.9,137,47,56,55.36,normal
44.74,267.8,215.3,3.5,112.9,109,136,48,56,55.4,normal
40.77,271.5,216.1,3.6,115.3,111.1,135,49,56,56.55,normal
40.28,267.3,214.5,6,110.9,108.4,136.5,57,56,55.89,normal
50.43,269,215.1,1.7,120.7,114.7,140.9,49,56,56.38,normal
40.23,269.1,215.5,2.5,107.5,105.7,129.5,47,56,59.29,normal
45.97,268.7,215.2,4.4,119.2,114,138,53,56,56.1,normal
46.05,268.2,215.8,4.2,114.5,110.7,141.9,49,56,55.69,normal
64.06,269.5,216.8,0,107.1,85.6,134.5,57,56,57.53,normal
45.6,267.1,216,5.5,115.6,111.1,140.4,49,56,55.69,normal
45.68,267.9,213.5,6.1,115.6,112.7,135.5,57,56,55.36,normal
50.1,269.1,215.7,2.5,112.7,109.6,129,47,56,54.99,normal
45.11,271.3,212.8,1.8,118.3,113.8,134,48,56,55.77,normal
50.39,268.6,215.9,2,122.2,116,139.4,49,56,56.47,normal
45.23,266.9,214.5,2.5,114.2,110.9,139,49,56,55.52,normal
46.01,275.4,215,5.2,114,110.9,139.9,53.66,56,55.32,normal
50.47,266.2,216.4,5.9,115.7,110.9,142.9,49,56,55.85,normal
49.82,267.7,215.9,3.8,113.3,110.3,133,56,56,54.95,normal
40.03,270.4,215.8,2.1,112.4,108.8,129.5,48,56,56.06,normal
50.31,265,214.7,6.6,115.6,112.2,137.5,57,56,55.32,normal
50.39,267.4,214.8,1.6,119.9,114.7,136.5,47,56,55.73,normal
40.15,269.3,214.3,3.9,107.7,106.1,130,48,56,59.09,normal
40.28,266.7,214.3,6,110.9,108.2,134.5,57,56,55.89,normal
39.87,271,215.3,1.9,110.3,107.1,131,48,56,56.06,normal
40.4,267.8,213.9,4.5,107.5,105.7,132,48,56,59.21,normal
39.99,270.5,216.1,1.9,110.7,107.5,130.5,48,56,56.1,normal
40.36,265.5,215.4,3.7,111.8,108.4,132.5,49,56,56.02,normal
